TransactionAmount,CountryRiskScore,TransactionsPerDay,AccountAgeMonths,CrossBorderFlag,SanctionFlag,PEPFlag,DeviceChangeFlag,Is_Laundering
10619.11,2,6,4,0,0,0,0,0
19365.73,2,3,51,1,0,0,0,0
3998.28,1,6,28,0,0,0,1,0
3330.78,2,4,27,0,0,0,0,0
3760.15,2,3,9,1,0,0,0,0
8802.78,2,4,18,0,0,0,0,0
10165.22,2,9,61,1,0,0,0,0
12708.38,4,6,38,1,0,0,0,1
11943.08,2,3,55,0,0,0,1,0
11413.24,4,4,17,1,0,0,0,1
2842.81,3,4,8,1,0,0,1,0
6143.45,1,7,67,0,0,0,0,0
4204.5,2,4,72,0,0,0,1,0
9326.19,2,5,106,0,0,0,0,0
6560.93,1,4,60,0,0,0,0,0
7305.08,2,6,50,0,0,0,1,0
5205.45,2,6,53,0,0,0,0,0
17140.32,4,7,25,0,0,0,0,1
5069.96,2,8,109,1,0,0,1,0
2833.61,4,9,7,1,0,0,0,1
2865.29,2,7,27,0,0,0,0,0
2689.97,3,2,110,0,0,0,0,0
4550.29,2,1,102,0,0,0,0,0
3697.39,1,8,44,0,0,0,0,0
2676.92,2,3,51,0,0,0,0,0
4330.99,2,5,87,0,0,0,0,0
3732.1,2,8,48,0,0,0,0,0
11180.54,1,5,44,0,0,0,1,0
5067.84,1,6,52,0,0,0,0,0
10274.37,2,6,84,0,0,0,0,0
1461.11,1,5,91,0,0,0,0,0
2381.65,1,6,60,0,0,0,1,0
4408.85,1,8,119,0,1,0,0,0
36627.0,3,7,107,0,1,0,0,1
7078.17,3,3,7,0,0,0,0,0
2735.83,1,5,95,1,0,0,0,0
10964.86,2,5,18,0,0,0,0,0
7913.37,1,5,73,0,0,0,0,0
9598.67,2,7,110,0,0,0,0,0
4076.14,4,4,13,1,0,0,0,0
6438.29,1,6,77,0,0,1,1,0
9951.02,1,7,7,0,0,1,0,0
7002.46,2,5,112,0,0,0,0,0
11705.67,1,6,10,0,0,0,0,0
1020.82,2,4,60,0,0,0,0,0
2101.66,3,4,119,0,0,0,0,0
13172.74,2,5,24,1,0,0,0,0
1547.59,2,6,91,1,0,0,0,0
3269.78,1,4,76,1,0,0,0,0
4698.13,2,7,79,0,0,0,0,0
12514.39,1,4,49,0,0,0,0,0
6157.5,2,5,58,0,0,0,0,0
4824.61,2,2,100,0,0,0,0,0
805.23,2,4,54,0,0,0,0,0
4335.68,2,3,29,1,0,0,0,0
4439.81,2,8,51,0,0,0,0,0
2582.74,3,5,105,0,0,0,1,0
2690.89,1,6,6,0,0,0,1,0
2559.04,1,4,31,0,0,0,1,0
2381.72,2,5,111,0,0,0,1,0
3287.31,1,4,2,0,0,0,0,0
17048.88,1,6,46,0,0,0,0,0
1563.74,4,2,15,0,0,0,0,0
8690.76,2,6,99,0,0,0,0,0
16263.55,3,4,90,0,0,0,0,0
12608.12,2,4,79,1,0,0,0,0
1948.96,2,5,26,0,0,0,0,0
13503.94,1,5,55,0,0,0,0,0
2296.17,2,5,117,0,0,0,0,0
2667.16,3,5,47,0,0,0,0,0
3926.59,5,2,21,0,0,0,0,0
12034.94,2,7,70,0,0,0,0,0
3878.38,1,4,110,0,0,0,0,0
5132.04,2,2,95,1,0,0,0,0
6804.62,1,5,15,0,0,1,0,0
3982.89,2,4,20,0,0,0,0,0
4013.47,2,5,106,0,0,0,0,0
6002.85,1,7,11,0,0,0,1,0
3038.36,2,6,37,0,0,0,0,0
3098.68,4,6,80,0,0,0,0,0
2685.79,3,8,90,1,0,0,0,0
10948.79,2,5,91,0,0,0,0,0
6389.44,4,6,78,0,0,0,0,0
12283.22,2,3,105,0,0,0,0,0
11160.52,2,4,55,0,0,0,0,0
6000.54,5,4,111,0,0,0,0,0
32486.78,1,5,23,0,0,0,0,0
3185.24,1,5,81,0,0,0,0,0
7403.7,1,7,26,0,0,0,0,0
5280.29,1,6,109,0,0,0,0,0
3723.25,4,7,57,0,0,0,0,0
2042.6,3,6,3,0,0,0,0,0
5791.71,5,4,67,0,0,0,0,0
2356.07,5,6,25,0,0,0,0,0
4252.9,1,6,117,0,0,0,0,0
2423.3,2,3,67,0,0,0,0,0
3008.85,2,4,9,0,0,0,0,0
4263.65,2,5,50,0,0,0,0,0
8498.88,1,9,116,0,0,0,0,0
6761.58,4,5,1,0,0,0,0,0
6213.17,4,3,51,0,0,0,0,0
9557.18,1,4,57,0,0,0,0,0
3056.55,3,5,10,0,0,0,0,0
12191.16,2,5,105,0,0,0,0,0
8686.05,1,7,25,1,0,0,0,0
15731.94,4,5,112,0,0,0,0,1
13131.63,3,5,33,0,0,0,0,0
2313.07,3,3,43,0,0,0,0,0
5231.71,3,6,46,0,0,0,0,0
4799.29,3,7,15,0,0,0,0,0
4722.34,5,5,101,0,0,0,0,0
16085.89,1,3,72,0,0,0,1,0
5035.77,2,7,38,0,0,0,0,0
1724.52,2,7,76,0,0,0,0,0
23910.87,1,7,80,0,0,0,0,0
2752.07,3,5,118,0,0,0,0,0
7595.96,2,7,68,0,0,0,0,0
5204.74,3,4,48,0,0,0,0,0
2328.39,3,4,114,0,0,0,0,0
10928.3,3,3,7,0,0,0,0,0
6523.91,1,3,115,0,0,0,0,0
3540.56,1,7,100,0,0,0,0,0
1673.11,3,4,15,1,0,0,0,0
14228.65,2,4,51,0,0,0,0,0
4591.64,1,10,113,1,0,0,0,0
5661.82,1,10,119,1,0,0,0,0
1725.7,2,3,39,0,0,0,0,0
4335.99,1,4,4,0,0,0,0,0
14182.96,4,10,54,0,0,0,0,1
2590.72,3,6,9,0,0,0,1,0
9660.57,5,4,64,0,0,0,0,0
5190.34,2,4,2,0,0,0,0,0
4627.71,2,8,76,1,0,0,0,0
3100.49,3,9,21,0,0,0,1,0
8002.34,2,8,87,0,0,0,0,0
6130.9,1,3,61,1,0,0,0,0
6387.81,3,5,59,0,0,0,0,0
7249.86,2,6,5,0,0,0,0,0
12367.48,2,4,61,0,0,1,1,0
16953.43,2,5,41,0,0,0,0,0
13892.33,5,7,23,0,0,0,0,1
5038.99,1,6,5,0,0,0,0,0
5800.7,4,7,39,0,0,0,0,0
12478.69,3,7,112,0,0,0,0,0
3877.28,2,4,68,0,0,0,0,0
3511.08,2,3,75,0,0,0,0,0
901.33,4,7,81,0,0,0,0,0
3927.63,1,5,92,1,0,0,1,0
11367.82,1,10,78,0,0,0,0,1
4794.52,3,5,34,1,0,0,0,0
7037.03,3,4,59,0,0,0,0,0
11483.81,4,5,99,1,0,0,1,1
2626.41,1,1,99,0,0,0,0,0
3478.08,1,5,74,0,0,0,0,0
9646.75,1,9,50,0,0,0,1,0
11621.88,1,5,41,1,0,0,0,0
7845.89,5,4,98,0,0,0,0,0
2887.78,3,7,28,0,0,0,0,0
1401.0,2,5,67,0,0,0,1,0
3775.83,2,5,38,0,0,0,0,0
5724.06,3,5,98,0,0,0,0,0
5183.08,1,6,56,0,0,0,0,0
10010.8,1,2,2,1,0,0,0,0
2619.46,2,7,54,1,0,0,0,0
1061.76,2,4,74,0,0,0,0,0
2088.74,1,4,23,0,0,0,0,0
2074.66,2,2,30,1,0,0,0,0
2955.17,1,7,81,0,0,0,0,0
3624.69,1,4,96,0,0,1,0,0
14476.51,2,4,60,0,0,0,0,0
6300.66,3,6,104,1,0,0,0,0
6173.43,2,5,104,0,0,0,0,0
1969.21,2,4,63,0,0,0,1,0
2725.14,2,6,72,0,0,0,0,0
4044.98,2,6,30,0,0,0,0,0
6299.26,2,4,100,1,0,0,0,0
2579.26,5,6,76,0,0,0,0,0
6197.2,4,3,5,0,0,0,0,0
2039.49,4,6,67,1,0,0,0,0
1949.82,3,4,78,0,0,1,0,0
3841.87,2,6,17,0,0,0,0,0
3898.11,3,1,115,0,0,0,0,0
2514.96,5,4,50,0,0,0,0,0
8330.68,3,6,92,0,0,0,0,0
5346.32,2,8,76,0,0,0,0,0
1021.04,2,8,118,0,0,0,0,0
19220.09,3,7,82,1,0,0,1,0
920.27,2,2,70,1,0,0,0,0
18545.65,3,5,98,1,0,0,1,0
17512.92,3,4,21,0,1,0,1,1
9256.67,2,5,86,0,0,0,0,0
3620.05,1,4,33,1,0,0,1,0
2833.03,4,4,107,0,0,0,0,0
4248.22,2,5,42,1,0,0,0,0
4604.58,2,2,91,1,0,0,0,0
12446.52,5,3,66,0,0,0,0,1
3580.44,4,6,24,0,0,1,0,0
3218.53,1,7,115,0,0,0,0,0
6109.54,3,6,112,0,0,0,0,0
1980.33,5,5,57,0,0,0,0,0
9134.37,2,4,46,0,0,0,0,0
3631.26,3,4,82,0,0,0,0,0
2996.06,3,2,39,1,0,0,0,0
12560.11,2,2,97,0,0,0,0,0
5981.02,1,3,109,0,0,0,0,0
8473.94,5,3,118,0,0,0,0,0
8979.41,1,4,57,0,0,0,0,0
1557.36,2,4,118,1,0,0,0,0
12417.63,4,4,4,1,0,0,0,1
9732.64,1,6,34,0,0,0,0,0
4408.1,2,6,59,0,0,0,0,0
7072.98,2,6,99,0,0,0,0,0
12747.29,1,6,41,0,0,0,1,0
5468.97,3,2,18,0,0,0,0,0
5161.66,1,1,32,0,0,0,0,0
2206.03,2,4,32,1,0,0,0,0
2348.03,2,7,102,0,0,0,0,0
3782.51,4,1,80,0,0,0,0,0
4851.61,1,3,25,0,0,0,0,0
11165.24,1,8,6,0,0,0,0,0
5695.63,3,6,95,0,0,0,1,0
12755.09,1,5,87,0,0,0,0,0
2886.29,1,7,8,0,0,0,0,0
2449.06,2,4,84,0,0,1,0,0
2259.06,1,6,65,0,0,0,0,0
3267.29,2,4,109,0,0,0,0,0
3989.34,1,7,67,1,0,0,0,0
2210.32,1,3,63,0,0,0,0,0
5752.96,4,9,83,0,0,0,0,1
3027.43,1,6,90,0,0,0,1,0
8851.77,1,4,26,0,0,0,0,0
3267.06,3,8,8,0,0,0,0,0
19543.55,2,1,48,1,0,0,0,0
1704.87,1,5,84,0,0,0,0,0
1373.51,1,6,94,0,0,0,0,0
1145.24,1,6,16,1,0,0,0,0
2037.12,3,11,62,1,0,0,1,0
5756.38,3,3,61,1,0,0,0,0
3323.55,2,5,109,0,0,0,1,0
12184.08,1,3,13,0,0,0,0,0
4826.1,2,5,70,0,0,0,0,0
8113.76,1,6,35,0,0,0,0,0
4192.5,2,6,109,0,1,0,0,0
685.68,2,9,4,0,1,0,0,1
6049.74,1,5,34,1,0,0,0,0
3565.91,1,3,38,0,0,0,0,0
1659.91,1,1,105,1,1,1,0,1
12888.85,3,4,38,0,0,0,0,0
10039.33,1,7,63,0,0,0,0,0
3279.73,2,4,101,0,0,0,0,0
2849.79,1,5,5,0,0,0,0,0
6493.77,2,10,85,0,0,0,0,0
3223.81,1,4,44,0,0,0,0,0
1469.57,1,6,49,0,0,0,0,0
6920.9,2,4,79,0,0,0,1,0
5541.72,2,4,56,0,0,0,1,0
10333.06,1,2,63,0,0,0,0,0
7457.51,5,8,102,1,0,0,0,0
3739.28,1,8,112,0,1,0,1,0
6091.15,1,7,115,0,0,0,0,0
3962.59,2,4,68,0,0,0,0,0
5041.61,2,4,44,0,0,0,0,0
1854.98,1,7,17,0,0,0,0,0
3468.0,3,6,116,1,0,0,1,0
2198.79,1,6,24,0,0,0,0,0
3697.02,3,7,26,0,0,0,1,0
6639.16,3,1,61,0,0,0,1,0
2934.3,1,6,67,0,0,0,0,0
2891.45,1,5,72,0,0,0,0,0
1596.68,1,3,38,1,0,0,0,0
4211.32,2,5,20,0,0,0,0,0
6514.08,2,5,21,0,0,0,0,0
5113.11,5,7,104,0,0,0,1,0
4969.83,2,4,32,1,0,0,0,0
23858.26,1,5,24,1,0,0,0,0
4846.88,1,6,83,0,0,0,0,0
10415.85,3,4,117,0,0,0,0,0
6485.11,4,3,45,0,0,0,0,0
12625.33,1,4,33,0,0,0,0,0
8354.67,3,3,24,0,0,0,0,0
5063.86,1,3,117,1,0,0,0,0
7080.41,3,4,58,0,0,0,0,0
1372.06,1,8,99,0,0,0,0,0
2619.64,2,6,44,0,0,0,0,0
3537.42,3,5,106,0,0,0,0,0
6296.64,4,6,10,0,0,0,0,0
20816.78,1,2,43,0,0,0,0,0
1729.71,2,3,1,0,0,0,0,0
16734.64,5,3,50,0,0,0,0,1
2943.78,1,5,51,0,0,0,0,0
5842.58,4,2,15,0,0,0,0,0
11326.57,1,7,99,0,0,0,0,0
29197.79,4,8,42,0,0,1,0,1
6003.01,2,2,6,0,0,0,0,0
8594.63,1,5,40,0,0,0,0,0
8247.25,4,2,3,0,0,0,0,0
799.69,1,4,75,0,0,0,0,0
3778.07,3,6,81,0,0,0,0,0
1424.47,3,8,86,0,0,1,0,0
8583.66,1,8,33,1,0,0,0,0
2874.35,5,6,118,0,1,0,0,1
11339.99,1,7,110,0,0,0,0,0
7232.76,3,3,113,0,0,0,0,0
6961.78,1,5,63,0,0,0,0,0
2916.96,1,2,114,0,0,0,0,0
5601.89,2,7,104,0,0,0,0,0
13724.78,2,3,67,0,0,0,1,0
2763.41,2,6,31,0,0,0,1,0
7470.96,1,5,10,1,0,0,0,0
4876.06,4,3,9,0,0,0,0,0
8549.81,1,4,71,0,0,0,0,0
24775.5,5,6,101,1,0,0,0,1
6559.98,3,4,56,0,0,0,0,0
1462.17,1,3,90,0,0,0,1,0
2519.75,1,4,115,1,0,0,0,0
1794.49,3,11,44,1,0,0,0,0
2740.87,3,3,35,0,0,0,0,0
4297.03,1,9,69,0,0,0,1,0
7845.58,1,6,105,0,0,0,0,0
1811.3,2,9,39,1,0,0,0,0
6786.91,1,5,59,0,0,0,0,0
14670.63,1,5,46,0,0,0,0,0
29407.24,1,3,28,1,0,0,1,0
12446.3,2,5,31,0,0,0,0,0
4266.69,2,4,82,0,0,0,0,0
1866.76,1,1,99,1,0,0,0,0
24821.7,3,3,77,1,0,0,0,0
3761.43,1,1,9,0,0,0,0,0
6234.29,1,6,109,0,0,0,0,0
1224.7,3,11,117,0,0,0,0,0
2718.51,1,6,76,0,0,0,0,0
8583.24,3,9,65,0,0,0,0,0
11447.97,1,4,15,0,0,0,0,0
3914.5,2,3,58,0,0,0,0,0
9709.27,5,5,11,1,0,0,0,0
9236.9,1,5,6,0,0,0,1,0
2960.15,2,6,3,0,0,0,0,0
4393.49,1,2,86,1,0,0,0,0
18258.83,1,7,79,0,0,0,0,0
8300.89,1,3,12,0,0,0,0,0
1892.3,1,6,17,0,0,0,0,0
8566.69,2,4,53,0,0,0,0,0
3664.07,3,5,19,0,0,0,0,0
6108.29,2,2,15,0,0,0,0,0
11107.36,3,5,43,0,0,0,0,0
5592.18,3,6,67,0,1,0,1,0
1861.22,2,3,4,0,0,0,0,0
2553.5,1,2,38,0,0,0,0,0
7263.13,4,5,70,0,0,0,0,0
3831.61,3,5,40,1,0,0,0,0
1488.38,2,7,55,0,0,0,0,0
2454.05,2,9,69,0,0,0,0,0
1945.62,2,6,112,0,0,0,0,0
7227.33,4,4,50,1,0,0,0,0
4339.8,3,7,108,1,0,0,0,0
1317.69,2,2,90,0,0,0,0,0
13352.91,3,7,96,1,0,0,0,0
6255.04,4,5,34,0,1,0,1,1
7013.39,3,5,46,0,0,0,0,0
1992.97,4,6,113,1,0,0,0,0
9714.18,2,3,11,0,0,0,0,0
4109.15,1,4,78,0,0,0,0,0
1164.0,2,5,33,0,0,0,0,0
6625.68,4,5,88,0,0,1,0,0
1423.5,3,2,60,0,0,0,1,0
1342.25,1,8,77,0,0,0,0,0
3642.38,2,3,67,0,0,0,0,0
32918.93,1,6,13,0,0,0,0,0
10886.49,2,8,96,0,0,0,0,0
32149.18,3,6,8,0,0,0,0,0
9216.01,5,6,97,1,1,0,0,1
11546.19,3,7,76,1,0,0,0,0
2006.97,3,6,41,0,0,0,1,0
529.03,3,5,40,0,0,0,0,0
388.49,1,5,26,1,0,0,0,0
10582.89,2,5,31,0,0,0,0,0
4119.82,3,3,81,0,0,0,0,0
5774.38,3,6,116,0,0,0,0,0
1816.44,3,6,57,0,0,0,0,0
22976.2,1,6,72,0,0,0,0,0
13291.89,4,5,79,1,0,0,0,1
2901.65,1,4,37,0,0,0,0,0
70258.01,2,5,17,0,0,0,1,0
15370.07,2,7,87,1,0,0,0,0
993.94,2,4,80,0,1,0,0,0
706.17,1,4,63,0,0,0,1,0
1454.17,4,6,87,0,0,0,0,0
3523.65,1,4,99,1,0,0,0,0
4692.13,2,7,2,0,0,0,1,0
8961.69,1,6,55,0,0,0,0,0
4987.99,4,3,87,0,0,0,0,0
15985.57,1,7,48,0,0,0,1,0
5356.36,2,5,112,0,0,0,1,0
2725.84,1,4,9,0,0,0,0,0
14971.39,2,5,62,1,0,0,0,0
8481.64,1,2,48,0,0,0,0,0
4480.29,3,4,12,0,0,0,0,0
2482.64,1,6,117,0,0,0,0,0
48871.77,2,6,37,1,0,0,0,0
4127.95,4,7,42,0,0,0,0,0
2087.52,2,9,82,1,0,0,0,0
1881.51,1,3,10,0,0,0,0,0
13203.49,1,3,28,0,0,0,1,0
9613.7,1,5,14,0,0,0,0,0
7844.44,2,6,62,1,0,0,0,0
4630.98,1,6,20,1,1,0,0,1
15290.64,3,4,48,0,0,0,0,0
6301.56,1,6,54,0,0,0,0,0
2416.11,1,4,66,0,0,0,1,0
6634.88,5,7,102,0,0,1,0,0
4672.57,3,6,69,0,0,0,0,0
4545.72,3,3,39,0,0,1,0,0
1327.97,5,2,8,0,0,0,0,0
1118.63,3,2,69,0,0,0,0,0
3124.25,3,4,58,0,1,0,0,0
26988.32,4,4,97,0,0,0,0,1
5673.53,1,4,29,0,0,0,0,0
8222.79,4,6,7,0,0,0,0,0
3095.94,1,5,74,0,0,0,1,0
17673.47,1,6,69,0,0,0,0,0
10194.53,1,5,75,0,0,0,0,0
2501.43,1,5,81,1,0,0,0,0
2488.22,1,9,118,0,0,0,0,0
10132.48,2,5,2,1,0,0,1,0
8430.05,1,4,55,1,0,0,0,0
6023.79,2,3,11,0,0,0,0,0
14840.68,2,2,12,0,0,0,0,0
3898.37,3,6,100,0,0,0,0,0
4166.06,1,7,65,0,0,0,1,0
1864.89,1,8,119,0,0,0,0,0
2797.44,3,4,114,0,0,0,0,0
9500.43,1,5,114,0,0,0,0,0
1788.43,2,5,107,0,0,0,0,0
6128.18,1,6,41,1,0,0,0,0
4318.76,1,8,50,0,0,0,0,0
4097.07,3,10,77,0,0,0,1,0
8647.71,2,6,78,0,0,0,0,0
6443.04,3,3,56,0,0,0,0,0
5063.82,2,8,24,0,0,0,0,0
16564.84,3,4,119,0,0,1,0,0
2039.92,2,4,16,0,0,0,0,0
2689.03,3,7,8,1,0,0,0,0
3397.32,1,4,104,0,0,0,0,0
3462.37,1,8,72,0,0,0,0,0
791.43,1,3,4,0,0,0,0,0
3425.17,1,6,117,1,0,0,1,0
15745.06,2,5,27,0,0,0,0,0
1014.25,4,4,81,0,0,0,0,0
4127.62,5,6,74,0,1,0,0,1
1825.61,2,7,61,0,0,0,0,0
6044.65,5,6,102,0,0,0,0,0
3559.93,2,3,57,0,0,0,0,0
6746.5,1,3,41,0,0,0,0,0
2210.1,1,5,54,0,0,0,0,0
2798.45,3,3,8,1,0,0,0,0
4921.41,1,4,96,1,0,0,1,0
30931.83,1,8,51,0,0,0,0,0
2972.38,2,3,67,0,0,0,0,0
1286.5,4,6,97,0,0,0,0,0
4454.6,1,4,79,1,0,1,0,0
9600.61,3,7,52,1,0,0,0,0
4617.54,3,8,18,0,0,0,0,0
15488.06,1,4,88,0,0,0,0,0
2927.04,2,3,73,0,0,0,0,0
4812.37,3,5,65,0,0,0,0,0
4624.33,5,2,110,0,0,0,0,0
3253.58,1,6,12,0,0,0,1,0
4037.22,2,3,118,0,0,0,0,0
2459.95,4,6,52,0,0,0,0,0
3862.11,2,7,106,0,0,0,0,0
2775.74,1,3,50,0,0,0,0,0
1952.51,1,2,73,0,0,0,1,0
2458.49,5,10,46,0,0,0,0,1
1927.35,2,3,114,1,0,0,0,0
16698.98,1,4,45,0,0,0,0,0
2606.62,2,4,103,0,0,0,0,0
2015.76,3,6,26,0,0,0,0,0
2778.76,4,2,56,0,0,0,0,0
6890.22,4,8,58,0,0,0,1,0
7736.32,2,2,29,0,0,0,0,0
2466.16,1,4,106,0,0,0,0,0
1128.38,2,6,14,0,0,0,0,0
5307.38,2,4,39,0,0,0,1,0
1067.48,1,6,80,0,0,1,0,0
2947.29,1,5,33,0,0,0,1,0
12707.33,2,8,8,0,0,0,0,0
5191.27,2,8,73,0,0,0,0,0
2105.44,1,6,82,1,0,0,0,0
3114.57,1,7,30,0,0,0,0,0
2734.47,3,5,113,0,0,0,0,0
6153.41,4,4,107,0,0,0,0,0
1275.28,1,5,35,0,0,0,0,0
3439.14,3,2,38,0,0,0,0,0
17206.24,2,8,72,1,0,0,0,0
692.57,2,8,2,1,0,0,0,0
8877.21,1,6,90,0,0,0,0,0
6976.37,2,4,70,1,0,0,0,0
1964.28,2,3,49,1,0,0,0,0
607.96,2,5,101,0,0,0,0,0
2690.95,2,4,36,0,0,0,1,0
3261.41,2,6,108,0,0,0,0,0
3022.04,2,7,109,0,0,0,0,0
4265.4,1,6,96,0,0,0,0,0
12856.01,3,3,78,0,0,0,1,0
2337.64,4,11,108,1,0,0,0,1
3423.17,3,5,55,0,0,0,0,0
4035.25,1,7,117,0,1,0,0,0
7915.2,2,4,2,1,0,0,0,0
1473.96,1,4,28,0,0,0,1,0
4090.05,1,1,89,0,0,0,0,0
6265.11,1,3,8,0,0,0,0,0
4463.58,1,7,20,1,0,0,1,0
2019.72,3,2,32,0,0,0,0,0
2258.27,2,3,104,0,0,0,0,0
3707.95,1,6,43,0,0,0,0,0
8648.33,2,3,22,0,0,0,0,0
4219.98,1,7,42,0,0,0,0,0
5318.1,4,9,15,0,0,0,0,1
34614.64,3,4,37,0,0,0,0,0
1115.08,2,3,43,1,0,0,0,0
1805.24,2,6,49,0,0,0,0,0
4090.45,1,5,91,1,0,0,0,0
2940.89,1,6,12,0,0,0,0,0
6340.81,2,6,15,1,0,1,0,0
28520.96,1,4,83,0,0,0,0,0
2365.57,2,3,113,1,0,0,0,0
3354.33,1,4,6,0,0,0,0,0
6064.21,1,7,97,1,0,1,0,0
6076.78,2,5,112,0,0,0,0,0
3780.15,2,6,96,0,0,0,0,0
1689.87,2,7,100,0,0,0,0,0
3394.37,4,4,99,0,0,0,0,0
3207.95,4,3,35,0,0,0,0,0
14340.23,2,3,61,0,0,0,0,0
2595.75,2,11,43,0,0,0,0,0
30497.02,4,3,105,0,0,0,0,1
5816.82,2,4,40,1,0,0,0,0
7923.68,1,5,75,0,0,0,0,0
3756.73,5,6,18,0,0,0,0,0
4859.42,2,5,76,0,0,0,1,0
2215.89,1,1,4,0,0,0,1,0
3481.66,4,6,112,0,0,0,0,0
3431.79,5,9,58,0,0,1,0,1
8033.06,1,8,95,0,0,0,0,0
9931.71,4,3,42,0,0,0,0,0
4837.83,3,6,102,0,0,0,0,0
1021.88,4,5,34,0,0,0,0,0
23587.74,3,2,100,0,0,0,0,0
18342.87,4,5,24,0,0,0,0,1
11129.04,2,6,32,0,0,0,0,0
4455.06,3,11,100,1,0,0,0,0
6415.2,3,1,106,0,0,0,0,0
4726.43,2,4,88,0,0,0,0,0
3619.97,3,7,15,0,0,0,0,0
3594.75,1,4,108,0,0,0,0,0
2871.29,1,7,74,0,0,0,0,0
5961.86,2,4,109,0,0,0,0,0
1417.24,1,3,70,0,0,1,0,0
6171.14,2,7,39,1,0,0,0,0
7174.31,4,3,44,0,0,0,1,0
3156.75,2,1,54,1,0,0,0,0
3981.17,1,7,4,1,0,0,0,0
13682.03,2,3,64,0,0,0,0,0
6824.61,5,2,76,0,0,0,1,0
6818.18,3,2,31,0,0,0,0,0
12218.81,1,4,16,0,0,0,0,0
10590.59,2,4,26,0,0,0,0,0
20174.34,3,6,81,0,0,1,0,0
4749.41,3,3,76,0,0,0,0,0
13159.76,3,5,4,1,0,0,0,0
2476.01,2,4,99,0,0,0,0,0
3838.17,3,7,92,1,0,0,1,0
3077.46,2,8,107,1,0,0,0,0
12838.98,2,4,5,0,0,0,0,0
5072.92,2,5,94,1,0,0,0,0
11230.02,2,4,47,0,0,0,0,0
2791.53,3,5,60,0,0,0,0,0
10484.9,1,7,100,0,0,0,1,0
3770.7,1,3,8,0,0,0,0,0
1578.48,3,6,75,1,0,0,0,0
1800.5,3,5,116,0,0,0,0,0
12717.69,2,9,83,1,0,0,0,1
5962.26,1,4,56,0,0,0,0,0
5230.92,1,5,17,0,0,0,0,0
2238.49,3,4,34,1,0,0,0,0
3564.15,2,5,32,0,0,0,0,0
8509.88,2,3,107,0,0,0,0,0
1787.98,1,5,3,0,0,0,0,0
2532.19,2,5,24,1,0,0,0,0
4877.62,1,5,33,0,0,0,0,0
2058.95,4,3,98,0,0,0,0,0
6829.26,1,4,59,0,0,0,0,0
7323.38,3,3,83,0,0,0,0,0
2331.74,1,6,52,0,1,0,1,0
14741.98,4,7,44,0,0,0,0,1
7089.08,1,5,44,0,0,0,0,0
1655.45,2,5,88,0,0,0,0,0
2381.78,1,6,115,0,0,0,0,0
18169.22,2,6,69,0,0,0,0,0
4988.27,2,3,6,0,0,0,0,0
3988.55,4,6,6,0,0,0,0,0
1752.78,3,2,105,0,0,0,0,0
6455.26,2,4,117,0,0,0,0,0
4366.99,2,2,31,0,0,0,0,0
1697.92,4,6,5,0,0,1,0,0
2461.48,3,5,74,0,0,0,0,0
6110.8,3,2,84,1,0,0,0,0
9607.81,5,4,42,0,0,0,0,0
2937.73,3,5,99,1,1,0,0,1
13465.22,2,6,85,0,0,0,1,0
4764.52,2,7,86,0,0,0,0,0
3480.8,4,5,8,0,0,0,0,0
1734.63,1,5,34,0,0,0,0,0
3927.65,3,3,103,1,0,0,0,0
5460.73,5,7,34,0,0,0,1,0
2714.97,4,3,7,1,0,0,0,0
19686.45,1,2,114,0,0,0,0,0
5876.41,2,5,64,1,0,0,0,0
3194.49,1,9,102,0,0,0,0,0
2659.7,1,7,57,0,0,0,0,0
17934.11,2,2,93,0,0,0,0,0
4554.68,2,6,80,0,0,0,0,0
2732.9,5,4,108,0,0,0,1,0
4475.08,3,5,70,0,0,0,0,0
4783.71,3,7,10,0,0,0,0,0
6256.78,2,7,35,0,0,0,0,0
3386.28,2,5,13,1,0,0,0,0
8443.99,1,8,47,0,0,0,0,0
20354.37,4,4,74,0,0,0,1,1
3241.35,3,5,42,0,0,0,0,0
4482.5,3,7,13,0,0,0,1,0
23696.09,3,5,12,0,0,0,1,0
15927.59,1,8,30,1,0,0,1,0
3110.1,1,4,117,1,0,0,0,0
5742.94,1,5,76,0,0,0,1,0
5095.33,2,2,73,1,0,0,0,0
5287.53,1,6,16,0,0,0,0,0
3101.89,2,6,9,0,0,0,1,0
5321.18,4,4,104,0,0,0,0,0
7944.25,1,6,86,0,0,0,0,0
18799.2,3,5,95,0,0,0,0,0
3989.0,1,4,61,0,0,0,0,0
4118.51,3,7,6,0,1,0,0,0
3245.58,2,7,67,0,0,0,0,0
7262.6,1,3,25,0,0,0,0,0
6457.95,3,5,99,0,0,0,0,0
10627.93,5,6,14,0,0,0,1,0
5171.49,2,6,107,1,0,0,1,0
17764.28,1,6,87,0,0,0,0,0
1682.05,3,8,100,1,0,0,0,0
10979.83,2,5,89,0,0,0,0,0
7432.54,1,3,37,1,0,1,0,0
5629.23,1,4,50,0,0,0,0,0
4519.63,2,3,18,0,0,0,0,0
7908.15,3,2,60,0,0,0,0,0
3039.26,2,8,74,0,0,0,0,0
4566.51,1,2,93,1,0,0,0,0
3826.28,1,7,119,0,0,0,0,0
10744.15,1,6,113,0,0,0,0,0
6881.66,3,6,67,0,0,0,0,0
8043.93,4,4,62,0,0,0,0,0
61240.83,1,5,97,0,0,0,0,0
7951.79,1,7,40,0,0,0,0,0
