TransactionAmount,CountryRiskScore,TransactionsPerDay,AccountAgeMonths,CrossBorderFlag,SanctionFlag,PEPFlag,DeviceChangeFlag,Is_Laundering
5175.26,4,6,28,0,0,0,0,0
25563.6,2,11,92,0,0,0,0,0
25573.35,5,7,96,0,0,0,0,0
22556.79,1,9,116,0,0,0,0,0
8653.88,5,14,89,1,0,0,0,0
10373.5,2,10,67,0,0,0,0,0
16485.21,1,9,110,1,0,0,0,0
14483.49,4,12,89,0,0,0,0,0
18953.9,2,15,50,1,0,0,0,0
4690.83,3,17,15,0,0,0,0,0
66410.3,3,10,113,0,0,0,0,0
12792.41,4,17,10,1,0,0,0,1
20600.84,2,12,44,0,0,0,0,0
26177.54,5,7,23,0,0,0,1,0
2922.58,4,12,85,0,0,0,0,0
8880.57,4,10,63,0,0,0,0,0
29551.69,5,13,109,0,0,0,0,0
9143.14,3,16,77,0,0,0,1,0
6943.77,2,14,102,1,0,0,1,0
6529.61,4,10,104,1,0,0,0,0
21682.47,2,18,25,0,0,0,0,0
41766.75,1,14,53,0,0,0,0,0
16624.98,4,11,118,0,0,0,0,0
6413.2,5,9,19,0,0,0,0,0
52453.3,5,13,103,0,0,0,0,1
6054.78,1,7,95,0,0,0,0,0
14342.52,4,19,84,0,0,0,1,1
12443.83,4,9,102,0,0,0,0,0
23541.33,2,10,97,0,0,0,0,0
45032.56,3,16,23,0,0,0,0,1
18034.95,5,8,48,0,0,0,0,0
45617.16,3,12,8,0,0,0,0,0
36530.02,5,7,12,0,0,0,0,0
41272.48,3,8,52,0,1,0,0,1
6127.28,4,10,60,0,0,0,0,0
11964.66,4,13,9,0,0,0,0,0
5220.52,3,14,86,0,0,0,0,0
13794.45,3,20,78,0,0,0,0,0
2862.61,2,3,64,0,0,0,0,0
8190.14,4,10,2,0,0,0,0,0
2794.81,4,12,113,0,0,0,0,0
3349.74,1,5,117,0,0,0,0,0
19581.63,2,12,90,1,0,0,1,0
12033.28,3,13,98,0,0,0,0,0
24962.34,4,8,61,0,0,0,0,0
17880.58,5,10,60,1,0,0,0,0
6289.33,4,8,103,0,0,0,0,0
6906.35,3,10,30,0,0,0,0,0
3510.52,1,8,77,0,0,0,1,0
13232.13,2,10,55,0,0,0,0,0
21352.34,4,11,61,0,0,1,1,0
19541.86,3,10,78,1,0,0,0,0
10858.99,3,13,6,0,0,0,0,0
10802.1,1,10,49,0,0,0,0,0
6435.31,5,9,105,0,0,0,0,0
5414.45,4,9,118,0,0,0,1,0
10620.94,3,8,20,0,0,0,0,0
28944.29,2,6,102,0,0,0,0,0
45834.81,5,9,93,0,0,0,0,1
101223.76,5,12,27,0,0,0,0,1
31611.81,2,6,115,0,0,0,0,0
32698.98,5,11,46,1,0,0,0,0
4250.97,2,14,116,0,0,0,0,0
1492.56,2,11,110,0,0,0,1,0
5644.6,1,12,26,1,0,0,0,0
10728.6,3,14,50,0,0,0,0,0
10853.71,3,10,59,1,0,0,0,0
11844.99,5,9,58,0,0,0,0,0
4654.51,2,12,75,0,0,0,0,0
47947.5,5,11,75,0,0,0,1,1
7362.38,1,10,27,0,0,0,0,0
44355.94,5,6,44,0,0,0,0,1
9007.34,5,7,9,0,0,0,0,0
15048.41,2,15,116,0,0,0,0,0
14461.09,5,17,65,0,0,0,1,1
6029.4,5,9,86,0,0,0,0,0
3725.62,3,7,47,0,0,0,0,0
32481.94,3,8,114,0,0,0,0,0
67171.78,2,13,31,0,0,0,0,0
122328.61,4,9,18,0,0,0,0,1
4197.0,3,11,117,0,0,0,1,0
20186.71,3,8,67,1,0,0,0,0
16711.87,1,12,79,0,0,0,0,0
20564.12,2,13,100,0,0,0,0,0
3389.42,5,12,16,0,0,0,0,0
3561.71,5,12,87,0,0,0,0,0
14575.1,3,9,81,1,0,0,0,0
8578.38,2,16,4,0,0,0,0,0
12244.67,4,21,86,0,1,0,0,1
8475.81,2,15,61,0,0,0,0,0
7161.93,3,9,79,1,0,0,0,0
40860.52,3,11,101,0,0,0,0,0
10805.58,4,11,92,0,0,0,0,0
15725.07,5,5,46,0,0,0,0,0
30862.0,2,7,14,0,0,0,0,0
957.54,5,13,51,0,0,0,1,0
4086.19,2,10,20,0,1,0,0,0
4106.91,5,11,93,0,0,0,0,0
12824.82,1,15,44,0,0,1,0,0
18618.81,5,11,119,0,0,0,0,0
14006.0,1,12,100,1,0,0,0,0
5233.26,5,13,67,0,0,0,0,0
16825.62,5,12,60,0,0,0,0,0
36996.7,3,11,48,1,0,0,0,0
24520.42,2,10,25,0,0,1,0,0
19675.06,3,17,73,0,0,0,0,0
22118.45,4,12,82,0,0,0,0,0
34891.67,3,16,28,0,0,0,0,0
28247.49,4,13,71,0,0,0,1,0
29064.87,4,14,94,0,0,0,0,0
18475.98,5,7,94,0,0,0,0,0
8976.29,2,10,83,0,0,0,0,0
29192.18,5,15,1,1,0,0,0,0
20145.27,3,11,31,0,0,0,0,0
2291.61,3,9,75,1,1,0,0,1
3126.17,3,6,5,0,0,0,0,0
8879.12,5,7,38,0,0,0,1,0
5118.24,4,13,112,0,0,0,0,0
9054.31,5,9,6,0,0,0,0,0
17422.53,5,10,106,0,0,0,0,0
33861.08,3,6,69,0,0,0,0,0
9956.22,1,10,44,0,0,0,0,0
14070.51,3,17,46,1,0,0,0,0
7443.66,2,8,19,0,0,0,0,0
16130.9,4,13,64,0,0,0,0,0
4101.56,5,7,56,0,0,0,0,0
3626.28,5,13,9,0,0,0,0,0
4008.91,5,6,68,0,0,0,0,0
5164.34,2,15,80,0,0,1,0,0
15363.38,5,10,107,0,0,0,0,0
13164.58,4,9,21,0,0,0,0,0
11493.1,4,11,111,0,0,0,0,0
7548.88,1,11,119,0,0,0,0,0
16311.71,3,12,112,0,0,0,0,0
8026.41,4,10,35,0,0,0,0,0
30199.34,5,7,9,1,0,0,0,0
16916.65,3,17,56,1,0,0,1,0
13695.19,1,9,4,0,0,0,0,0
67703.43,3,9,119,0,0,0,0,0
31156.46,3,10,88,0,0,0,1,0
3043.16,3,9,47,1,0,0,0,0
4406.24,1,11,71,0,0,0,0,0
39204.77,3,7,9,0,0,0,0,0
8351.39,2,10,102,0,0,0,0,0
4125.26,1,9,79,0,0,0,1,0
3037.09,2,15,103,0,0,0,1,0
69931.68,1,14,109,0,0,0,1,0
31044.48,3,8,14,0,0,0,0,0
5793.69,5,14,105,0,0,0,0,0
4252.63,4,12,48,0,0,0,0,0
3581.93,5,9,15,1,0,0,0,0
3879.49,3,11,65,1,0,0,0,0
27157.15,3,6,9,0,0,0,0,0
9462.51,2,11,33,0,0,0,0,0
7870.37,5,10,68,0,0,0,0,0
5111.55,5,14,112,0,0,0,1,0
41714.64,5,8,41,0,0,0,0,1
12506.96,1,5,108,0,0,0,0,0
26064.35,4,9,24,0,0,0,0,0
1182.05,2,12,81,1,0,0,0,0
5435.59,4,10,106,0,0,0,0,0
54307.22,3,13,5,1,0,0,0,0
3448.13,1,19,6,0,0,0,0,0
9978.45,3,12,51,0,0,0,0,0
12888.31,3,10,115,0,0,0,0,0
4234.24,1,7,64,0,0,0,1,0
3488.0,3,12,25,0,0,0,0,0
31562.24,3,18,49,0,0,0,0,0
4790.53,3,9,26,1,0,0,0,0
2174.73,3,7,101,0,0,0,0,0
16865.59,5,7,67,0,0,0,0,0
26229.19,2,7,59,0,0,0,0,0
8082.34,3,7,82,0,0,0,0,0
26374.85,4,11,58,0,0,0,1,0
115106.62,3,17,53,1,0,0,0,1
30973.77,2,10,87,0,0,0,0,0
10995.01,3,11,77,1,0,0,0,0
2550.99,3,6,113,1,0,0,0,0
24528.87,1,10,100,0,0,0,1,0
17026.21,2,9,96,0,0,0,0,0
9712.01,2,6,79,0,0,0,0,0
1544.54,3,12,115,0,0,0,0,0
6881.61,4,8,65,0,0,0,1,0
7341.62,3,14,35,0,0,0,0,0
12064.88,1,11,81,0,0,1,0,0
12214.13,4,9,9,1,0,0,0,0
9487.89,3,13,3,0,0,0,0,0
14242.75,1,17,7,0,0,0,0,0
1867.49,5,15,49,0,0,0,0,0
6558.93,1,10,116,0,0,0,0,0
2136.23,3,10,111,0,0,0,1,0
20010.61,2,14,85,0,0,0,1,0
1970.82,2,12,6,0,0,0,0,0
36121.97,3,12,31,1,0,0,0,0
60029.65,5,9,8,0,0,0,0,1
8415.56,5,10,4,0,0,0,0,0
20018.64,5,8,93,0,0,0,0,0
14866.32,2,9,1,0,1,0,0,0
13083.8,2,10,78,0,0,0,0,0
21111.79,2,14,83,0,0,0,0,0
1095.95,2,5,6,0,0,0,0,0
19242.36,3,8,35,1,0,0,0,0
20102.73,3,10,15,0,0,0,1,0
2785.3,4,14,88,0,0,0,1,0
2518.38,4,7,100,1,0,0,0,0
18390.37,1,8,55,0,0,0,0,0
3292.43,1,15,103,0,0,0,0,0
31255.06,3,6,54,0,0,0,0,0
8268.1,5,9,14,0,0,0,0,0
6937.03,3,9,47,0,0,0,0,0
30608.0,3,14,32,0,0,0,0,0
20361.22,2,16,51,0,0,1,0,0
116030.0,1,5,34,0,0,0,1,0
4181.85,5,14,87,1,0,0,0,0
5806.64,2,8,24,0,0,0,0,0
47015.11,5,10,9,0,0,1,0,1
6087.34,4,12,56,1,0,0,0,0
46512.22,5,15,60,0,0,0,0,1
11705.01,2,15,97,0,0,0,0,0
17279.72,4,13,71,1,0,0,0,0
4286.98,4,18,11,0,0,0,0,1
21701.37,4,14,8,0,0,0,0,0
4224.61,2,9,30,0,0,0,1,0
14079.02,3,10,94,1,0,0,0,0
48953.66,3,9,62,0,0,0,0,0
3664.93,4,9,82,0,0,0,0,0
7030.11,3,7,23,0,0,0,0,0
38891.8,4,14,61,0,0,0,0,1
16196.64,5,18,78,1,0,0,0,1
13743.11,3,11,87,0,0,1,0,0
11357.49,1,14,81,0,0,0,0,0
14641.25,3,13,11,1,0,0,0,0
56907.69,4,22,108,0,0,0,1,1
11605.32,5,7,109,1,0,0,0,0
2114.66,1,14,20,0,0,0,0,0
3086.93,1,6,57,1,0,0,0,0
11056.97,2,12,98,1,0,0,0,0
10662.15,4,14,53,0,0,0,1,0
18213.33,3,8,4,0,0,0,0,0
13262.2,3,8,48,0,0,0,0,0
11934.27,4,11,50,0,0,0,1,0
21704.01,4,19,7,0,0,0,0,1
8596.43,5,5,60,0,0,1,0,0
4772.47,5,11,117,1,0,0,0,0
6314.62,3,8,95,0,0,0,0,0
13768.26,1,4,106,0,0,0,1,0
44033.62,2,6,72,0,0,0,0,0
15368.97,1,18,32,1,0,0,0,0
9510.46,1,12,70,1,0,0,0,0
12741.13,4,13,82,1,0,0,0,0
17664.69,3,8,106,0,0,0,0,0
7894.65,3,15,108,0,0,0,1,0
11641.03,3,15,34,1,0,0,0,0
7446.35,5,17,109,0,0,0,0,1
9160.48,5,5,76,1,0,0,0,0
16751.11,3,17,79,1,0,0,0,0
52611.13,3,7,98,1,0,0,0,0
2799.65,2,9,15,0,0,0,0,0
6174.15,1,7,87,0,0,0,0,0
4301.74,4,12,72,0,0,0,1,0
6984.99,5,15,119,1,0,0,0,0
11010.77,1,10,109,0,0,0,0,0
12731.77,3,14,45,0,0,0,0,0
5087.72,2,10,74,0,0,0,1,0
9808.13,4,16,26,1,0,0,0,1
11382.99,2,12,46,1,0,0,0,0
71144.52,1,12,117,0,0,0,0,0
22103.09,5,8,71,1,0,0,0,0
12041.04,3,9,98,0,0,0,0,0
7488.81,4,9,24,0,0,0,0,0
31790.4,3,19,9,0,0,0,0,0
3804.51,2,12,95,0,0,0,1,0
35225.1,2,10,13,0,0,0,0,0
4534.23,2,10,44,0,0,0,0,0
1598.34,3,16,53,0,0,0,0,0
2425.65,4,10,82,0,0,0,0,0
9316.05,4,14,40,0,0,0,0,0
12306.05,3,9,118,0,0,0,0,0
2405.58,3,6,68,0,0,0,0,0
4381.81,2,15,17,0,0,0,0,0
52815.65,2,14,2,0,0,0,0,0
2131.61,4,9,58,0,0,0,0,0
7796.27,4,10,11,0,0,0,0,0
25165.56,1,13,4,0,0,0,0,0
5360.87,4,13,22,1,0,0,1,0
8467.23,5,6,75,0,0,0,0,0
5987.44,4,8,12,0,0,0,0,0
21639.32,2,15,75,0,0,0,0,0
4603.05,2,12,92,0,0,0,0,0
7853.01,2,11,107,1,0,0,0,0
2971.59,1,11,101,0,0,0,0,0
44462.75,5,11,8,0,0,0,0,1
18555.0,2,13,89,1,0,0,0,0
21428.73,1,11,90,0,0,0,0,0
8493.83,4,6,58,0,0,0,0,0
5289.54,1,15,72,0,0,0,0,0
2644.48,2,13,50,1,0,0,1,0
31251.08,3,13,117,0,0,0,0,0
44535.24,5,8,35,1,0,0,0,1
3468.2,5,10,91,0,0,0,0,0
23920.21,5,11,66,0,0,1,0,0
72247.09,4,14,21,0,0,0,0,1
39673.33,2,13,111,1,0,0,0,0
20355.94,2,6,64,0,0,0,0,0
23179.06,2,8,7,0,0,0,0,0
2071.81,2,10,11,0,0,0,0,0
15683.32,1,12,81,0,0,0,0,0
11053.59,1,7,98,1,0,0,0,0
8741.66,5,10,38,1,0,0,0,0
33925.35,4,15,40,0,0,0,0,0
12182.34,2,12,7,0,0,1,1,0
12401.01,2,6,110,1,0,0,1,0
103817.68,5,10,76,0,0,0,0,1
28557.9,3,10,62,0,1,0,1,0
41623.81,3,11,9,0,0,0,0,0
120979.68,3,15,22,0,0,0,0,0
17486.18,3,10,112,0,0,0,0,0
4652.65,3,15,37,1,0,0,0,0
67607.09,5,13,42,0,0,0,0,1
55352.61,4,14,8,0,0,0,0,1
11057.8,4,8,61,0,0,0,1,0
50669.41,1,12,27,0,0,0,0,0
15470.62,1,8,43,1,0,0,0,0
12897.47,3,15,61,0,0,0,0,0
13176.28,1,8,55,0,0,0,0,0
3672.77,4,14,66,0,0,0,0,0
5339.14,3,6,32,0,0,0,0,0
23040.92,3,15,58,0,0,0,0,0
20985.94,4,11,47,1,0,0,0,0
4318.07,5,11,59,0,0,0,0,0
40392.25,1,7,24,0,0,0,0,0
44509.44,3,10,76,0,0,0,0,0
22221.16,2,4,21,0,0,0,0,0
14931.57,3,18,95,0,0,0,0,0
67631.72,1,12,90,0,1,0,0,1
33561.86,5,14,42,0,0,0,0,0
5126.83,4,13,62,0,0,0,0,0
58784.2,3,12,9,0,0,0,0,0
8854.86,4,11,82,0,0,0,0,0
45347.64,5,11,11,1,0,0,0,1
74648.35,2,17,29,1,1,0,0,1
7578.96,3,7,81,0,0,0,1,0
11000.08,4,16,40,0,0,0,0,1
39634.22,4,13,66,1,1,0,0,1
5319.94,4,7,66,0,1,0,0,1
29320.29,5,6,44,0,0,0,1,0
43736.72,4,12,107,0,0,0,1,1
3928.46,1,11,78,0,0,0,1,0
49355.56,4,10,74,1,0,0,0,1
16369.84,4,11,12,0,0,0,0,0
8416.97,4,13,43,0,0,0,0,0
3200.38,4,10,87,0,0,0,0,0
5944.51,4,12,31,0,0,0,0,0
6405.98,2,8,103,0,0,0,1,0
9459.22,3,10,39,0,0,0,0,0
38727.54,5,12,7,0,0,0,0,1
16524.56,2,8,80,0,1,0,1,0
12013.38,3,13,29,0,0,0,0,0
9061.51,3,6,119,1,0,0,0,0
20031.61,1,11,29,0,0,0,0,0
4062.3,1,14,95,1,0,0,0,0
70407.08,3,10,4,0,0,0,0,0
4679.42,2,10,14,0,0,0,0,0
143297.28,2,10,2,0,0,0,0,0
16835.57,3,8,71,0,0,0,1,0
18500.88,2,10,34,0,0,0,1,0
1561.42,4,13,98,0,0,0,0,0
10287.01,3,12,22,0,0,0,0,0
9466.32,3,13,32,1,0,0,1,0
10460.73,5,9,66,0,0,0,0,0
6156.84,2,14,100,0,0,0,0,0
5007.86,3,11,105,0,0,0,0,0
16126.97,3,12,110,0,0,0,0,0
12831.0,3,13,109,0,0,0,0,0
13005.18,1,13,84,1,0,0,0,0
30339.75,2,13,43,0,0,0,0,0
9410.51,2,8,6,0,0,0,0,0
10166.95,1,9,1,0,0,0,1,0
36590.35,3,10,39,0,1,0,0,0
93098.56,4,9,34,0,0,0,1,1
27291.29,3,9,62,0,0,0,0,0
9879.52,2,11,30,1,0,0,0,0
19520.63,3,9,63,0,0,0,0,0
4712.29,2,17,5,1,0,0,0,0
53749.93,2,11,109,1,0,0,0,0
1978.61,3,14,78,0,0,0,0,0
8865.38,3,8,79,0,0,0,0,0
4863.68,2,8,83,0,0,0,0,0
4078.52,4,13,109,0,0,0,0,0
16787.48,3,11,80,1,0,0,0,0
10516.85,5,9,81,0,0,0,1,0
5327.49,5,13,2,0,0,0,0,0
3327.73,4,13,3,0,0,0,0,0
6881.89,3,6,44,1,0,0,1,0
21631.02,2,8,37,0,0,0,0,0
24957.67,3,9,9,0,0,0,0,0
10994.39,2,14,76,1,0,0,0,0
19807.23,3,6,96,0,0,0,0,0
37595.77,1,7,24,0,0,0,0,0
14625.07,2,15,46,0,0,0,0,0
1983.93,1,14,46,0,0,0,0,0
14430.81,5,18,15,0,0,0,0,1
12072.14,5,15,3,0,0,0,0,0
18466.72,1,11,115,0,0,0,0,0
20087.89,1,10,102,1,0,0,0,0
10104.53,1,16,118,0,0,0,0,0
12015.17,4,17,108,0,0,0,0,1
13240.82,1,8,46,0,0,0,0,0
26956.55,5,8,17,0,0,0,0,0
5280.31,4,13,69,0,0,1,0,0
9016.45,3,18,59,0,0,0,1,0
34817.17,3,14,109,0,0,0,0,0
12552.67,5,12,98,1,0,0,0,0
56727.68,4,13,8,0,0,0,0,1
13666.53,5,13,77,0,0,0,1,0
3581.84,3,13,11,0,0,0,0,0
32549.13,5,12,18,0,0,0,0,0
17672.73,3,7,69,0,0,0,0,0
20301.64,3,11,56,1,0,0,0,0
19659.1,2,6,33,0,0,0,0,0
11513.64,5,8,84,0,0,0,0,0
8153.86,5,15,45,0,0,1,0,0
6781.48,5,8,102,0,0,0,0,0
12116.57,5,14,96,0,0,0,0,0
7184.61,4,11,75,0,0,0,0,0
5831.39,5,14,25,1,0,0,0,0
5982.54,3,13,111,0,0,0,0,0
19575.56,2,21,44,0,0,0,0,0
23725.3,5,12,78,0,0,0,0,0
18598.74,3,15,83,1,0,0,0,0
36754.19,1,11,43,0,0,0,0,0
6408.52,1,8,66,1,0,0,0,0
21565.37,5,9,23,1,0,0,0,0
33034.68,5,11,14,1,0,0,0,0
12910.36,1,13,2,0,0,0,0,0
26108.47,4,12,48,1,0,0,1,0
1948.34,2,13,30,0,0,0,0,0
47927.81,3,7,35,0,0,0,1,0
8950.53,1,7,32,1,0,0,0,0
15542.8,5,15,23,0,0,0,0,0
19005.85,4,10,5,0,0,0,0,0
18092.02,4,15,12,1,0,1,0,1
39442.64,5,17,93,0,0,0,0,1
4315.6,1,10,3,0,0,0,0,0
4375.03,1,8,61,0,0,0,0,0
51557.2,3,12,23,0,0,0,1,0
12241.77,4,10,25,0,0,0,0,0
50895.25,3,10,111,1,0,0,0,0
31573.43,4,10,54,1,0,0,0,0
6268.21,1,6,83,0,0,0,0,0
24627.74,2,11,56,0,0,0,0,0
30194.87,1,11,6,0,0,0,0,0
3615.55,3,7,105,0,0,0,0,0
27388.82,3,5,27,1,1,0,0,1
17850.58,4,8,27,0,0,0,0,0
6424.32,1,5,24,0,0,0,0,0
50450.64,5,16,89,0,0,0,0,1
50378.34,5,13,58,1,0,1,0,1
34122.67,5,17,21,1,0,0,0,1
2078.04,1,16,110,0,0,0,0,0
7887.73,1,14,57,0,0,0,0,0
6712.88,1,10,5,1,0,0,0,0
5872.2,1,15,27,0,0,0,0,0
9277.45,3,6,77,0,0,0,1,0
4186.8,3,8,100,0,0,0,0,0
93156.36,5,16,36,0,0,0,0,1
2344.43,2,14,98,0,0,0,0,0
7136.96,5,6,77,0,0,0,0,0
3670.52,3,7,22,0,0,0,0,0
19236.27,4,14,110,1,0,0,1,0
7855.88,5,4,85,0,0,0,0,0
6969.37,4,7,82,0,0,0,0,0
2466.76,3,13,4,0,0,0,0,0
27445.17,3,8,45,0,0,0,0,0
6958.18,1,11,113,0,0,0,0,0
8899.45,3,13,78,0,0,0,0,0
8630.25,4,9,115,0,0,1,0,0
17059.93,2,5,50,1,0,0,0,0
13813.6,3,7,88,1,0,0,0,0
9948.12,3,13,99,0,0,0,0,0
3737.32,2,10,73,1,0,0,0,0
5462.52,4,18,34,0,0,0,0,1
12883.34,4,7,47,0,0,0,0,0
12664.06,3,13,1,0,0,0,0,0
6253.6,5,9,113,0,0,0,0,0
14911.67,2,13,92,0,0,0,0,0
13776.77,1,14,53,1,0,0,0,0
23459.03,3,9,26,0,0,0,0,0
12973.91,4,7,93,0,0,1,0,0
20154.11,3,16,118,0,0,1,0,0
5010.07,4,19,100,1,0,0,1,1
19394.43,5,10,110,0,0,1,0,0
20715.86,3,11,33,0,0,0,0,0
4558.04,5,8,67,0,0,0,0,0
30027.39,5,13,22,0,0,0,0,0
7755.94,2,14,7,1,0,0,0,0
15348.8,3,8,5,1,0,1,0,0
15638.8,5,5,71,1,0,0,0,0
17691.71,5,9,75,0,0,0,0,0
3562.87,5,8,69,0,0,1,0,0
39330.18,3,14,43,0,0,0,0,0
23863.67,1,19,108,0,0,0,0,0
3573.42,2,9,84,0,0,0,1,0
87535.78,1,9,40,0,0,0,0,0
41098.0,4,9,50,0,0,0,0,1
27800.28,3,12,50,0,0,0,0,0
22255.34,2,14,100,1,0,0,0,0
18451.45,4,15,44,1,0,0,0,0
4735.08,2,13,18,0,0,0,0,0
1788.82,3,10,87,0,0,0,0,0
11426.26,2,18,72,1,0,1,1,1
3335.88,4,8,114,0,0,0,0,0
9437.78,3,12,37,1,0,0,0,0
77300.29,3,14,50,1,0,0,1,0
138249.02,2,9,47,1,0,0,0,0
66722.13,4,8,27,0,0,0,0,1
28175.02,1,12,62,0,0,0,0,0
25332.11,5,8,119,0,0,0,0,0
36398.73,5,9,89,0,0,0,0,0
2699.55,3,8,114,0,0,0,0,0
7646.52,1,2,29,0,1,0,0,0
18488.39,5,10,38,0,0,0,0,0
14949.61,5,9,105,1,0,0,0,0
9138.09,5,5,37,0,0,0,0,0
36280.42,4,12,101,0,0,0,0,0
7384.65,1,12,40,0,0,0,0,0
21765.14,2,10,46,0,0,0,0,0
5714.62,2,12,93,0,0,0,0,0
6160.81,2,11,109,1,0,0,1,0
19284.02,2,9,88,0,0,0,0,0
3490.57,1,8,64,0,0,0,0,0
23753.36,2,11,85,1,0,0,1,0
19452.76,2,13,5,0,0,0,0,0
73202.01,2,7,3,0,0,0,0,0
23270.02,3,12,113,0,0,0,0,0
6484.47,1,10,103,0,0,0,0,0
5781.24,5,12,25,1,0,0,0,0
6801.74,5,12,51,0,0,0,1,0
24035.83,4,10,15,0,0,0,0,0
20227.03,3,8,48,1,0,0,0,0
2791.01,4,8,72,0,0,0,0,0
10653.18,3,9,63,0,0,0,0,0
27733.74,3,12,96,0,0,0,0,0
18272.82,4,3,38,1,0,0,0,0
2418.9,3,10,14,1,0,0,0,0
37315.38,2,11,96,0,0,0,0,0
33266.29,2,8,78,0,0,0,0,0
35709.64,1,8,30,0,0,0,0,0
24249.27,1,17,108,1,0,0,0,0
2226.1,3,9,101,0,0,0,0,0
17044.47,5,15,119,0,0,0,0,0
7268.77,2,10,32,0,0,0,0,0
87296.58,2,7,80,0,0,0,0,0
14045.91,4,6,36,0,0,0,0,0
18716.89,4,8,67,0,0,0,0,0
26011.57,3,10,119,0,0,0,0,0
14862.22,4,9,38,0,0,1,0,0
5799.44,4,9,74,1,0,0,0,0
16731.95,2,11,41,0,0,0,0,0
15074.7,4,15,52,0,0,0,0,0
1368.4,3,12,113,0,0,0,0,0
45563.14,2,5,40,1,0,0,0,0
42127.93,5,8,67,0,0,0,0,1
8091.78,3,8,40,0,0,0,0,0
6729.18,1,19,70,0,0,0,0,0
3323.47,3,8,25,0,0,0,0,0
18690.61,4,7,8,0,0,0,0,0
9661.22,3,11,24,0,0,0,0,0
4677.29,3,16,61,0,0,0,0,0
29042.24,5,16,106,0,0,0,0,1
3073.55,5,5,59,0,0,0,0,0
8632.05,4,11,64,0,0,0,0,0
110299.95,3,10,47,0,0,0,0,0
10622.6,4,14,8,0,0,0,0,0
3224.11,2,12,45,1,0,0,0,0
114130.51,3,3,92,0,0,0,0,0
2634.92,3,9,34,0,0,0,0,0
20565.14,1,10,84,0,0,0,0,0
19856.46,1,16,5,0,0,0,0,0
21971.21,2,5,56,0,0,0,1,0
10717.99,4,10,1,0,0,0,0,0
57634.73,5,8,116,0,0,0,0,1
3322.71,5,13,21,0,0,0,0,0
12657.43,1,9,18,0,0,0,0,0
9476.24,3,7,41,0,0,0,0,0
7615.22,3,11,1,1,0,0,0,0
75813.27,5,11,36,0,0,0,0,1
21727.56,1,9,50,1,0,0,0,0
15935.88,2,16,65,0,0,0,0,0
17866.08,3,10,72,0,0,1,0,0
8864.71,1,15,70,0,0,0,0,0
5919.29,2,14,74,0,0,0,0,0
18028.88,2,12,90,0,0,0,1,0
48095.2,3,12,94,0,0,0,0,0
7485.04,3,8,8,0,0,0,0,0
32917.74,1,9,7,0,0,0,0,0
6327.74,2,12,29,1,0,0,0,0
19025.59,2,12,89,1,0,1,0,0
12252.79,5,7,20,1,0,0,0,0
32000.66,2,12,14,0,0,0,0,0
11352.07,3,7,64,0,0,0,0,0
41399.81,5,10,25,1,0,0,0,1
4005.41,3,12,56,1,0,0,0,0
10596.75,2,12,16,1,0,1,0,0
22034.42,3,15,59,0,0,0,1,0
52174.72,5,7,95,0,0,0,0,1
41258.73,2,11,6,0,0,0,0,0
39455.42,2,11,37,0,0,0,0,0
7963.06,3,11,41,0,0,0,0,0
11496.73,2,6,100,0,0,0,1,0
11903.2,4,13,91,0,0,0,0,0
25986.14,3,10,34,0,0,0,0,0
13618.88,2,9,110,0,0,0,0,0
48019.38,4,13,55,0,0,1,0,1
46871.14,1,9,34,1,0,0,0,0
17372.0,5,10,7,1,0,0,0,0
5441.02,5,17,9,0,0,0,0,1
48898.74,2,13,97,0,0,0,0,0
10659.53,5,13,73,1,0,0,0,0
14324.1,3,11,1,0,0,0,0,0
17037.51,3,8,115,0,0,0,0,0
32023.61,2,13,4,0,0,0,0,0
3372.5,2,20,22,0,0,0,0,0
22483.82,5,14,109,0,0,0,1,0
12267.21,5,14,92,0,0,0,0,0
8067.17,3,6,84,0,0,0,1,0
11405.48,2,7,91,0,0,0,0,0
9000.2,4,8,93,0,0,0,0,0
23983.26,3,7,58,0,0,0,0,0
19802.6,3,10,100,0,0,0,0,0
5149.64,2,10,23,0,1,0,0,0
7755.28,3,12,116,0,0,0,0,0
12573.39,1,9,97,0,0,0,0,0
23965.72,3,8,25,0,0,0,0,0
9850.35,3,18,9,0,0,0,0,0
2448.99,5,14,17,0,0,0,0,0
1226.56,1,9,29,1,0,0,0,0
19408.64,3,8,74,0,0,0,0,0
17312.24,4,15,103,0,0,1,0,0
16220.49,4,12,95,0,1,0,1,1
21732.68,3,10,22,1,0,0,0,0
59958.6,5,11,109,0,0,0,0,1
18255.29,3,6,51,0,0,0,1,0
2233.13,4,11,8,0,0,0,0,0
9624.98,4,10,35,1,0,0,0,0
37500.46,5,17,53,0,0,0,1,1
20443.37,5,14,39,0,0,0,0,0
1113.25,2,14,71,0,0,0,0,0
10779.92,4,11,35,0,0,0,0,0
3866.62,2,8,27,0,0,0,0,0
2688.82,3,11,24,1,0,0,1,0
27015.27,1,11,1,0,0,0,1,0
3807.64,5,11,73,0,0,0,0,0
11598.03,5,9,50,1,0,0,0,0
13745.61,5,10,113,0,0,0,0,0
15190.9,3,8,72,0,0,0,0,0
20494.73,3,11,81,0,0,0,0,0
11405.4,4,11,10,0,0,0,0,0
24303.87,4,12,40,0,0,0,0,0
14972.77,3,6,13,0,0,0,0,0
7313.61,1,9,24,0,0,0,0,0
8105.14,3,10,115,0,0,1,1,0
